2
54
0.4444444444444444444444444444444444444444444444444444444444444444	1
0.658436213991769547325102880658436213991769547325102880658436214e-1	0.4444444444444444444444444444444444444444444444444444444444444444	1
0.3251536859218615048519026571152771427119849616420261139054005995e-2	0.658436213991769547325102880658436213991769547325102880658436214e-1	0.4444444444444444444444444444444444444444444444444444444444444444	1
0.3251536859218615048519026571152771427119849616420261139054005995e-2	0.658436213991769547325102880658436213991769547325102880658436214e-1	0.4444444444444444444444444444444444444444444444444444444444444444	1
0.3251536859218615048519026571152771427119849616420261139054005995e-2	0.658436213991769547325102880658436213991769547325102880658436214e-1	0.4444444444444444444444444444444444444444444444444444444444444444	1
0.3251536859218615048519026571152771427119849616420261139054005995e-2	0.658436213991769547325102880658436213991769547325102880658436214e-1	0.4444444444444444444444444444444444444444444444444444444444444444	1
0.3251536859218615048519026571152771427119849616420261139054005995e-2	0.658436213991769547325102880658436213991769547325102880658436214e-1	0.4444444444444444444444444444444444444444444444444444444444444444	1
0.3251536859218615048519026571152771427119849616420261139054005995e-2	0.658436213991769547325102880658436213991769547325102880658436214e-1	0.4444444444444444444444444444444444444444444444444444444444444444	1
0.3251536859218615048519026571152771427119849616420261139054005995e-2	0.658436213991769547325102880658436213991769547325102880658436214e-1	0.4444444444444444444444444444444444444444444444444444444444444444	1
0.3251536859218615048519026571152771427119849616420261139054005995e-2	0.658436213991769547325102880658436213991769547325102880658436214e-1	0.4444444444444444444444444444444444444444444444444444444444444444	1
0.3251536859218615048519026571152771427119849616420261139054005995e-2	0.658436213991769547325102880658436213991769547325102880658436214e-1	0.4444444444444444444444444444444444444444444444444444444444444444	1
0.3251536859218615048519026571152771427119849616420261139054005995e-2	0.658436213991769547325102880658436213991769547325102880658436214e-1	0.4444444444444444444444444444444444444444444444444444444444444444	1
0.3251536859218615048519026571152771427119849616420261139054005995e-2	0.658436213991769547325102880658436213991769547325102880658436214e-1	0.4444444444444444444444444444444444444444444444444444444444444444	1
0.3251536859218615048519026571152771427119849616420261139054005995e-2	0.658436213991769547325102880658436213991769547325102880658436214e-1	0.4444444444444444444444444444444444444444444444444444444444444444	1
0.3251536859218615048519026571152771427119849616420261139054005995e-2	0.658436213991769547325102880658436213991769547325102880658436214e-1	0.4444444444444444444444444444444444444444444444444444444444444444	1
0.3251536859218615048519026571152771427119849616420261139054005995e-2	0.658436213991769547325102880658436213991769547325102880658436214e-1	0.4444444444444444444444444444444444444444444444444444444444444444	1
0.3251536859218615048519026571152771427119849616420261139054005995e-2	0.658436213991769547325102880658436213991769547325102880658436214e-1	0.4444444444444444444444444444444444444444444444444444444444444444	1
0.3251536859218615048519026571152771427119849616420261139054005995e-2	0.658436213991769547325102880658436213991769547325102880658436214e-1	0.4444444444444444444444444444444444444444444444444444444444444444	1
0.3251536859218615048519026571152771427119849616420261139054005995e-2	0.658436213991769547325102880658436213991769547325102880658436214e-1	0.4444444444444444444444444444444444444444444444444444444444444444	1
0.3251536859218615048519026571152771427119849616420261139054005995e-2	0.658436213991769547325102880658436213991769547325102880658436214e-1	0.4444444444444444444444444444444444444444444444444444444444444444	1
0.3251536859218615048519026571152771427119849616420261139054005995e-2	0.658436213991769547325102880658436213991769547325102880658436214e-1	0.4444444444444444444444444444444444444444444444444444444444444444	1
0.3251536859218615048519026571152771427119849616420261139054005995e-2	0.658436213991769547325102880658436213991769547325102880658436214e-1	0.4444444444444444444444444444444444444444444444444444444444444444	1
0.3251536859218615048519026571152771427119849616420261139054005995e-2	0.658436213991769547325102880658436213991769547325102880658436214e-1	0.4444444444444444444444444444444444444444444444444444444444444444	1
0.3251536859218615048519026571152771427119849616420261139054005995e-2	0.658436213991769547325102880658436213991769547325102880658436214e-1	0.4444444444444444444444444444444444444444444444444444444444444444	1
0.3251536859218615048519026571152771427119849616420261139054005995e-2	0.658436213991769547325102880658436213991769547325102880658436214e-1	0.4444444444444444444444444444444444444444444444444444444444444444	1
0.3251536859218615048519026571152771427119849616420261139054005995e-2	0.658436213991769547325102880658436213991769547325102880658436214e-1	0.4444444444444444444444444444444444444444444444444444444444444444	1
0.3251536859218615048519026571152771427119849616420261139054005995e-2	0.658436213991769547325102880658436213991769547325102880658436214e-1	0.4444444444444444444444444444444444444444444444444444444444444444	1
0.3251536859218615048519026571152771427119849616420261139054005995e-2	0.658436213991769547325102880658436213991769547325102880658436214e-1	0.4444444444444444444444444444444444444444444444444444444444444444	1
0.3251536859218615048519026571152771427119849616420261139054005995e-2	0.658436213991769547325102880658436213991769547325102880658436214e-1	0.4444444444444444444444444444444444444444444444444444444444444444	1
0.3251536859218615048519026571152771427119849616420261139054005995e-2	0.658436213991769547325102880658436213991769547325102880658436214e-1	0.4444444444444444444444444444444444444444444444444444444444444444	1
0.3251536859218615048519026571152771427119849616420261139054005995e-2	0.658436213991769547325102880658436213991769547325102880658436214e-1	0.4444444444444444444444444444444444444444444444444444444444444444	1
0.3251536859218615048519026571152771427119849616420261139054005995e-2	0.658436213991769547325102880658436213991769547325102880658436214e-1	0.4444444444444444444444444444444444444444444444444444444444444444	1
0.3251536859218615048519026571152771427119849616420261139054005995e-2	0.658436213991769547325102880658436213991769547325102880658436214e-1	0.4444444444444444444444444444444444444444444444444444444444444444	1
0.3251536859218615048519026571152771427119849616420261139054005995e-2	0.658436213991769547325102880658436213991769547325102880658436214e-1	0.4444444444444444444444444444444444444444444444444444444444444444	1
0.3251536859218615048519026571152771427119849616420261139054005995e-2	0.658436213991769547325102880658436213991769547325102880658436214e-1	0.4444444444444444444444444444444444444444444444444444444444444444	1
0.3251536859218615048519026571152771427119849616420261139054005995e-2	0.658436213991769547325102880658436213991769547325102880658436214e-1	0.4444444444444444444444444444444444444444444444444444444444444444	1
0.3251536859218615048519026571152771427119849616420261139054005995e-2	0.658436213991769547325102880658436213991769547325102880658436214e-1	0.4444444444444444444444444444444444444444444444444444444444444444	1
0.3251536859218615048519026571152771427119849616420261139054005995e-2	0.658436213991769547325102880658436213991769547325102880658436214e-1	0.4444444444444444444444444444444444444444444444444444444444444444	1
0.3251536859218615048519026571152771427119849616420261139054005995e-2	0.658436213991769547325102880658436213991769547325102880658436214e-1	0.4444444444444444444444444444444444444444444444444444444444444444	1
0.3251536859218615048519026571152771427119849616420261139054005995e-2	0.658436213991769547325102880658436213991769547325102880658436214e-1	0.4444444444444444444444444444444444444444444444444444444444444444	1
