2
100
-0.38490017945975050967276585366797163709840116751341791734573488432265178153528889712914359705716635015013914253675704511777109891	1
0.14814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814815	0.38490017945975050967276585366797163709840116751341791734573488432265178153528889712914359705716635015013914253675704511777109891	1
-0.57022248808851927358928274617477279570133506298284135903071834714466930597820577352465718082543162985205798894334377054484607246e-1	0.14814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814815	-0.38490017945975050967276585366797163709840116751341791734573488432265178153528889712914359705716635015013914253675704511777109891	1
0.57022248808851927358928274617477279570133506298284135903071834714466930597820577352465718082543162985205798894334377054484607246e-1	0.14814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814815	0.38490017945975050967276585366797163709840116751341791734573488432265178153528889712914359705716635015013914253675704511777109891	1
-0.57022248808851927358928274617477279570133506298284135903071834714466930597820577352465718082543162985205798894334377054484607246e-1	0.14814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814815	-0.38490017945975050967276585366797163709840116751341791734573488432265178153528889712914359705716635015013914253675704511777109891	1
0.57022248808851927358928274617477279570133506298284135903071834714466930597820577352465718082543162985205798894334377054484607246e-1	0.14814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814815	0.38490017945975050967276585366797163709840116751341791734573488432265178153528889712914359705716635015013914253675704511777109891	1
-0.57022248808851927358928274617477279570133506298284135903071834714466930597820577352465718082543162985205798894334377054484607246e-1	0.14814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814815	-0.38490017945975050967276585366797163709840116751341791734573488432265178153528889712914359705716635015013914253675704511777109891	1
0.57022248808851927358928274617477279570133506298284135903071834714466930597820577352465718082543162985205798894334377054484607246e-1	0.14814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814815	0.38490017945975050967276585366797163709840116751341791734573488432265178153528889712914359705716635015013914253675704511777109891	1
-0.57022248808851927358928274617477279570133506298284135903071834714466930597820577352465718082543162985205798894334377054484607246e-1	0.14814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814815	-0.38490017945975050967276585366797163709840116751341791734573488432265178153528889712914359705716635015013914253675704511777109891	1
0.57022248808851927358928274617477279570133506298284135903071834714466930597820577352465718082543162985205798894334377054484607246e-1	0.14814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814815	0.38490017945975050967276585366797163709840116751341791734573488432265178153528889712914359705716635015013914253675704511777109891	1
-0.57022248808851927358928274617477279570133506298284135903071834714466930597820577352465718082543162985205798894334377054484607246e-1	0.14814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814815	-0.38490017945975050967276585366797163709840116751341791734573488432265178153528889712914359705716635015013914253675704511777109891	1
0.57022248808851927358928274617477279570133506298284135903071834714466930597820577352465718082543162985205798894334377054484607246e-1	0.14814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814815	0.38490017945975050967276585366797163709840116751341791734573488432265178153528889712914359705716635015013914253675704511777109891	1
-0.57022248808851927358928274617477279570133506298284135903071834714466930597820577352465718082543162985205798894334377054484607246e-1	0.14814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814815	-0.38490017945975050967276585366797163709840116751341791734573488432265178153528889712914359705716635015013914253675704511777109891	1
0.57022248808851927358928274617477279570133506298284135903071834714466930597820577352465718082543162985205798894334377054484607246e-1	0.14814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814815	0.38490017945975050967276585366797163709840116751341791734573488432265178153528889712914359705716635015013914253675704511777109891	1
-0.57022248808851927358928274617477279570133506298284135903071834714466930597820577352465718082543162985205798894334377054484607246e-1	0.14814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814815	-0.38490017945975050967276585366797163709840116751341791734573488432265178153528889712914359705716635015013914253675704511777109891	1
0.57022248808851927358928274617477279570133506298284135903071834714466930597820577352465718082543162985205798894334377054484607246e-1	0.14814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814815	0.38490017945975050967276585366797163709840116751341791734573488432265178153528889712914359705716635015013914253675704511777109891	1
-0.57022248808851927358928274617477279570133506298284135903071834714466930597820577352465718082543162985205798894334377054484607246e-1	0.14814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814815	-0.38490017945975050967276585366797163709840116751341791734573488432265178153528889712914359705716635015013914253675704511777109891	1
0.57022248808851927358928274617477279570133506298284135903071834714466930597820577352465718082543162985205798894334377054484607246e-1	0.14814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814815	0.38490017945975050967276585366797163709840116751341791734573488432265178153528889712914359705716635015013914253675704511777109891	1
-0.57022248808851927358928274617477279570133506298284135903071834714466930597820577352465718082543162985205798894334377054484607246e-1	0.14814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814815	-0.38490017945975050967276585366797163709840116751341791734573488432265178153528889712914359705716635015013914253675704511777109891	1
0.57022248808851927358928274617477279570133506298284135903071834714466930597820577352465718082543162985205798894334377054484607246e-1	0.14814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814815	0.38490017945975050967276585366797163709840116751341791734573488432265178153528889712914359705716635015013914253675704511777109891	1
-0.57022248808851927358928274617477279570133506298284135903071834714466930597820577352465718082543162985205798894334377054484607246e-1	0.14814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814815	-0.38490017945975050967276585366797163709840116751341791734573488432265178153528889712914359705716635015013914253675704511777109891	1
0.57022248808851927358928274617477279570133506298284135903071834714466930597820577352465718082543162985205798894334377054484607246e-1	0.14814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814815	0.38490017945975050967276585366797163709840116751341791734573488432265178153528889712914359705716635015013914253675704511777109891	1
-0.57022248808851927358928274617477279570133506298284135903071834714466930597820577352465718082543162985205798894334377054484607246e-1	0.14814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814815	-0.38490017945975050967276585366797163709840116751341791734573488432265178153528889712914359705716635015013914253675704511777109891	1
0.57022248808851927358928274617477279570133506298284135903071834714466930597820577352465718082543162985205798894334377054484607246e-1	0.14814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814815	0.38490017945975050967276585366797163709840116751341791734573488432265178153528889712914359705716635015013914253675704511777109891	1
-0.57022248808851927358928274617477279570133506298284135903071834714466930597820577352465718082543162985205798894334377054484607246e-1	0.14814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814815	-0.38490017945975050967276585366797163709840116751341791734573488432265178153528889712914359705716635015013914253675704511777109891	1
0.57022248808851927358928274617477279570133506298284135903071834714466930597820577352465718082543162985205798894334377054484607246e-1	0.14814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814815	0.38490017945975050967276585366797163709840116751341791734573488432265178153528889712914359705716635015013914253675704511777109891	1
-0.57022248808851927358928274617477279570133506298284135903071834714466930597820577352465718082543162985205798894334377054484607246e-1	0.14814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814815	-0.38490017945975050967276585366797163709840116751341791734573488432265178153528889712914359705716635015013914253675704511777109891	1
0.57022248808851927358928274617477279570133506298284135903071834714466930597820577352465718082543162985205798894334377054484607246e-1	0.14814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814815	0.38490017945975050967276585366797163709840116751341791734573488432265178153528889712914359705716635015013914253675704511777109891	1
-0.57022248808851927358928274617477279570133506298284135903071834714466930597820577352465718082543162985205798894334377054484607246e-1	0.14814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814815	-0.38490017945975050967276585366797163709840116751341791734573488432265178153528889712914359705716635015013914253675704511777109891	1
0.57022248808851927358928274617477279570133506298284135903071834714466930597820577352465718082543162985205798894334377054484607246e-1	0.14814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814815	0.38490017945975050967276585366797163709840116751341791734573488432265178153528889712914359705716635015013914253675704511777109891	1
-0.57022248808851927358928274617477279570133506298284135903071834714466930597820577352465718082543162985205798894334377054484607246e-1	0.14814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814815	-0.38490017945975050967276585366797163709840116751341791734573488432265178153528889712914359705716635015013914253675704511777109891	1
0.57022248808851927358928274617477279570133506298284135903071834714466930597820577352465718082543162985205798894334377054484607246e-1	0.14814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814815	0.38490017945975050967276585366797163709840116751341791734573488432265178153528889712914359705716635015013914253675704511777109891	1
-0.57022248808851927358928274617477279570133506298284135903071834714466930597820577352465718082543162985205798894334377054484607246e-1	0.14814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814815	-0.38490017945975050967276585366797163709840116751341791734573488432265178153528889712914359705716635015013914253675704511777109891	1
0.57022248808851927358928274617477279570133506298284135903071834714466930597820577352465718082543162985205798894334377054484607246e-1	0.14814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814815	0.38490017945975050967276585366797163709840116751341791734573488432265178153528889712914359705716635015013914253675704511777109891	1
-0.57022248808851927358928274617477279570133506298284135903071834714466930597820577352465718082543162985205798894334377054484607246e-1	0.14814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814815	-0.38490017945975050967276585366797163709840116751341791734573488432265178153528889712914359705716635015013914253675704511777109891	1
0.57022248808851927358928274617477279570133506298284135903071834714466930597820577352465718082543162985205798894334377054484607246e-1	0.14814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814815	0.38490017945975050967276585366797163709840116751341791734573488432265178153528889712914359705716635015013914253675704511777109891	1
-0.57022248808851927358928274617477279570133506298284135903071834714466930597820577352465718082543162985205798894334377054484607246e-1	0.14814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814815	-0.38490017945975050967276585366797163709840116751341791734573488432265178153528889712914359705716635015013914253675704511777109891	1
0.57022248808851927358928274617477279570133506298284135903071834714466930597820577352465718082543162985205798894334377054484607246e-1	0.14814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814815	0.38490017945975050967276585366797163709840116751341791734573488432265178153528889712914359705716635015013914253675704511777109891	1
-0.57022248808851927358928274617477279570133506298284135903071834714466930597820577352465718082543162985205798894334377054484607246e-1	0.14814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814815	-0.38490017945975050967276585366797163709840116751341791734573488432265178153528889712914359705716635015013914253675704511777109891	1
0.57022248808851927358928274617477279570133506298284135903071834714466930597820577352465718082543162985205798894334377054484607246e-1	0.14814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814815	0.38490017945975050967276585366797163709840116751341791734573488432265178153528889712914359705716635015013914253675704511777109891	1
-0.57022248808851927358928274617477279570133506298284135903071834714466930597820577352465718082543162985205798894334377054484607246e-1	0.14814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814815	-0.38490017945975050967276585366797163709840116751341791734573488432265178153528889712914359705716635015013914253675704511777109891	1
0.57022248808851927358928274617477279570133506298284135903071834714466930597820577352465718082543162985205798894334377054484607246e-1	0.14814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814815	0.38490017945975050967276585366797163709840116751341791734573488432265178153528889712914359705716635015013914253675704511777109891	1
-0.57022248808851927358928274617477279570133506298284135903071834714466930597820577352465718082543162985205798894334377054484607246e-1	0.14814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814815	-0.38490017945975050967276585366797163709840116751341791734573488432265178153528889712914359705716635015013914253675704511777109891	1
0.57022248808851927358928274617477279570133506298284135903071834714466930597820577352465718082543162985205798894334377054484607246e-1	0.14814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814815	0.38490017945975050967276585366797163709840116751341791734573488432265178153528889712914359705716635015013914253675704511777109891	1
-0.57022248808851927358928274617477279570133506298284135903071834714466930597820577352465718082543162985205798894334377054484607246e-1	0.14814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814815	-0.38490017945975050967276585366797163709840116751341791734573488432265178153528889712914359705716635015013914253675704511777109891	1
0.57022248808851927358928274617477279570133506298284135903071834714466930597820577352465718082543162985205798894334377054484607246e-1	0.14814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814815	0.38490017945975050967276585366797163709840116751341791734573488432265178153528889712914359705716635015013914253675704511777109891	1
-0.57022248808851927358928274617477279570133506298284135903071834714466930597820577352465718082543162985205798894334377054484607246e-1	0.14814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814815	-0.38490017945975050967276585366797163709840116751341791734573488432265178153528889712914359705716635015013914253675704511777109891	1
0.57022248808851927358928274617477279570133506298284135903071834714466930597820577352465718082543162985205798894334377054484607246e-1	0.14814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814815	0.38490017945975050967276585366797163709840116751341791734573488432265178153528889712914359705716635015013914253675704511777109891	1
-0.57022248808851927358928274617477279570133506298284135903071834714466930597820577352465718082543162985205798894334377054484607246e-1	0.14814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814815	-0.38490017945975050967276585366797163709840116751341791734573488432265178153528889712914359705716635015013914253675704511777109891	1
0.57022248808851927358928274617477279570133506298284135903071834714466930597820577352465718082543162985205798894334377054484607246e-1	0.14814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814815	0.38490017945975050967276585366797163709840116751341791734573488432265178153528889712914359705716635015013914253675704511777109891	1
-0.57022248808851927358928274617477279570133506298284135903071834714466930597820577352465718082543162985205798894334377054484607246e-1	0.14814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814815	-0.38490017945975050967276585366797163709840116751341791734573488432265178153528889712914359705716635015013914253675704511777109891	1
0.57022248808851927358928274617477279570133506298284135903071834714466930597820577352465718082543162985205798894334377054484607246e-1	0.14814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814815	0.38490017945975050967276585366797163709840116751341791734573488432265178153528889712914359705716635015013914253675704511777109891	1
-0.57022248808851927358928274617477279570133506298284135903071834714466930597820577352465718082543162985205798894334377054484607246e-1	0.14814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814815	-0.38490017945975050967276585366797163709840116751341791734573488432265178153528889712914359705716635015013914253675704511777109891	1
0.57022248808851927358928274617477279570133506298284135903071834714466930597820577352465718082543162985205798894334377054484607246e-1	0.14814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814815	0.38490017945975050967276585366797163709840116751341791734573488432265178153528889712914359705716635015013914253675704511777109891	1
-0.57022248808851927358928274617477279570133506298284135903071834714466930597820577352465718082543162985205798894334377054484607246e-1	0.14814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814815	-0.38490017945975050967276585366797163709840116751341791734573488432265178153528889712914359705716635015013914253675704511777109891	1
0.57022248808851927358928274617477279570133506298284135903071834714466930597820577352465718082543162985205798894334377054484607246e-1	0.14814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814815	0.38490017945975050967276585366797163709840116751341791734573488432265178153528889712914359705716635015013914253675704511777109891	1
-0.57022248808851927358928274617477279570133506298284135903071834714466930597820577352465718082543162985205798894334377054484607246e-1	0.14814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814815	-0.38490017945975050967276585366797163709840116751341791734573488432265178153528889712914359705716635015013914253675704511777109891	1
0.57022248808851927358928274617477279570133506298284135903071834714466930597820577352465718082543162985205798894334377054484607246e-1	0.14814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814815	0.38490017945975050967276585366797163709840116751341791734573488432265178153528889712914359705716635015013914253675704511777109891	1
-0.57022248808851927358928274617477279570133506298284135903071834714466930597820577352465718082543162985205798894334377054484607246e-1	0.14814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814815	-0.38490017945975050967276585366797163709840116751341791734573488432265178153528889712914359705716635015013914253675704511777109891	1
0.57022248808851927358928274617477279570133506298284135903071834714466930597820577352465718082543162985205798894334377054484607246e-1	0.14814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814815	0.38490017945975050967276585366797163709840116751341791734573488432265178153528889712914359705716635015013914253675704511777109891	1
-0.57022248808851927358928274617477279570133506298284135903071834714466930597820577352465718082543162985205798894334377054484607246e-1	0.14814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814815	-0.38490017945975050967276585366797163709840116751341791734573488432265178153528889712914359705716635015013914253675704511777109891	1
0.57022248808851927358928274617477279570133506298284135903071834714466930597820577352465718082543162985205798894334377054484607246e-1	0.14814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814815	0.38490017945975050967276585366797163709840116751341791734573488432265178153528889712914359705716635015013914253675704511777109891	1
-0.57022248808851927358928274617477279570133506298284135903071834714466930597820577352465718082543162985205798894334377054484607246e-1	0.14814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814815	-0.38490017945975050967276585366797163709840116751341791734573488432265178153528889712914359705716635015013914253675704511777109891	1
0.57022248808851927358928274617477279570133506298284135903071834714466930597820577352465718082543162985205798894334377054484607246e-1	0.14814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814815	0.38490017945975050967276585366797163709840116751341791734573488432265178153528889712914359705716635015013914253675704511777109891	1
-0.57022248808851927358928274617477279570133506298284135903071834714466930597820577352465718082543162985205798894334377054484607246e-1	0.14814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814815	-0.38490017945975050967276585366797163709840116751341791734573488432265178153528889712914359705716635015013914253675704511777109891	1
0.57022248808851927358928274617477279570133506298284135903071834714466930597820577352465718082543162985205798894334377054484607246e-1	0.14814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814815	0.38490017945975050967276585366797163709840116751341791734573488432265178153528889712914359705716635015013914253675704511777109891	1
-0.57022248808851927358928274617477279570133506298284135903071834714466930597820577352465718082543162985205798894334377054484607246e-1	0.14814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814815	-0.38490017945975050967276585366797163709840116751341791734573488432265178153528889712914359705716635015013914253675704511777109891	1
0.57022248808851927358928274617477279570133506298284135903071834714466930597820577352465718082543162985205798894334377054484607246e-1	0.14814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814815	0.38490017945975050967276585366797163709840116751341791734573488432265178153528889712914359705716635015013914253675704511777109891	1
-0.57022248808851927358928274617477279570133506298284135903071834714466930597820577352465718082543162985205798894334377054484607246e-1	0.14814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814815	-0.38490017945975050967276585366797163709840116751341791734573488432265178153528889712914359705716635015013914253675704511777109891	1
0.57022248808851927358928274617477279570133506298284135903071834714466930597820577352465718082543162985205798894334377054484607246e-1	0.14814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814815	0.38490017945975050967276585366797163709840116751341791734573488432265178153528889712914359705716635015013914253675704511777109891	1
-0.57022248808851927358928274617477279570133506298284135903071834714466930597820577352465718082543162985205798894334377054484607246e-1	0.14814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814815	-0.38490017945975050967276585366797163709840116751341791734573488432265178153528889712914359705716635015013914253675704511777109891	1
0.57022248808851927358928274617477279570133506298284135903071834714466930597820577352465718082543162985205798894334377054484607246e-1	0.14814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814815	0.38490017945975050967276585366797163709840116751341791734573488432265178153528889712914359705716635015013914253675704511777109891	1
-0.57022248808851927358928274617477279570133506298284135903071834714466930597820577352465718082543162985205798894334377054484607246e-1	0.14814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814815	-0.38490017945975050967276585366797163709840116751341791734573488432265178153528889712914359705716635015013914253675704511777109891	1
0.57022248808851927358928274617477279570133506298284135903071834714466930597820577352465718082543162985205798894334377054484607246e-1	0.14814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814815	0.38490017945975050967276585366797163709840116751341791734573488432265178153528889712914359705716635015013914253675704511777109891	1
-0.57022248808851927358928274617477279570133506298284135903071834714466930597820577352465718082543162985205798894334377054484607246e-1	0.14814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814815	-0.38490017945975050967276585366797163709840116751341791734573488432265178153528889712914359705716635015013914253675704511777109891	1
0.57022248808851927358928274617477279570133506298284135903071834714466930597820577352465718082543162985205798894334377054484607246e-1	0.14814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814815	0.38490017945975050967276585366797163709840116751341791734573488432265178153528889712914359705716635015013914253675704511777109891	1
-0.57022248808851927358928274617477279570133506298284135903071834714466930597820577352465718082543162985205798894334377054484607246e-1	0.14814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814815	-0.38490017945975050967276585366797163709840116751341791734573488432265178153528889712914359705716635015013914253675704511777109891	1
0.57022248808851927358928274617477279570133506298284135903071834714466930597820577352465718082543162985205798894334377054484607246e-1	0.14814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814815	0.38490017945975050967276585366797163709840116751341791734573488432265178153528889712914359705716635015013914253675704511777109891	1
-0.57022248808851927358928274617477279570133506298284135903071834714466930597820577352465718082543162985205798894334377054484607246e-1	0.14814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814815	-0.38490017945975050967276585366797163709840116751341791734573488432265178153528889712914359705716635015013914253675704511777109891	1
0.57022248808851927358928274617477279570133506298284135903071834714466930597820577352465718082543162985205798894334377054484607246e-1	0.14814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814815	0.38490017945975050967276585366797163709840116751341791734573488432265178153528889712914359705716635015013914253675704511777109891	1
-0.57022248808851927358928274617477279570133506298284135903071834714466930597820577352465718082543162985205798894334377054484607246e-1	0.14814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814815	-0.38490017945975050967276585366797163709840116751341791734573488432265178153528889712914359705716635015013914253675704511777109891	1
0.57022248808851927358928274617477279570133506298284135903071834714466930597820577352465718082543162985205798894334377054484607246e-1	0.14814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814815	0.38490017945975050967276585366797163709840116751341791734573488432265178153528889712914359705716635015013914253675704511777109891	1
-0.57022248808851927358928274617477279570133506298284135903071834714466930597820577352465718082543162985205798894334377054484607246e-1	0.14814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814815	-0.38490017945975050967276585366797163709840116751341791734573488432265178153528889712914359705716635015013914253675704511777109891	1
0.57022248808851927358928274617477279570133506298284135903071834714466930597820577352465718082543162985205798894334377054484607246e-1	0.14814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814815	0.38490017945975050967276585366797163709840116751341791734573488432265178153528889712914359705716635015013914253675704511777109891	1
-0.57022248808851927358928274617477279570133506298284135903071834714466930597820577352465718082543162985205798894334377054484607246e-1	0.14814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814815	-0.38490017945975050967276585366797163709840116751341791734573488432265178153528889712914359705716635015013914253675704511777109891	1
0.57022248808851927358928274617477279570133506298284135903071834714466930597820577352465718082543162985205798894334377054484607246e-1	0.14814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814815	0.38490017945975050967276585366797163709840116751341791734573488432265178153528889712914359705716635015013914253675704511777109891	1
-0.57022248808851927358928274617477279570133506298284135903071834714466930597820577352465718082543162985205798894334377054484607246e-1	0.14814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814815	-0.38490017945975050967276585366797163709840116751341791734573488432265178153528889712914359705716635015013914253675704511777109891	1
